delivery_id,order_id,courier_name,courier_phone,pickup_timestamp,delivery_timestamp,delivery_status,distance_km
747,830,Brian Garza,001-342-892-9132x0330,2026-04-07T07:52:32,2026-04-07T08:31:32,delivered,10.56
748,832,Daniel Chung,001-903-410-6153,2026-03-23T16:27:32,2026-03-23T17:14:32,delivered,11.92
749,833,Matthew Martinez,(556)568-4732x365,2026-04-05T21:34:32,2026-04-05T22:29:32,delivered,5.23
750,834,Travis Kim III,(672)400-7843x61424,2026-01-24T18:08:32,2026-01-24T18:38:32,delivered,6.45
751,835,Adam Floyd,919.575.4373x47642,2026-03-12T13:32:32,2026-03-12T14:23:32,delivered,3.31
752,836,Casey Norman,+1-676-638-8214x5841,2026-01-26T12:27:32,2026-01-26T13:08:32,delivered,10.38
753,837,Alicia Bradley,434-943-8998,2026-03-10T20:14:32,2026-03-10T20:32:32,delivered,8.22
754,838,April Benjamin,586-895-0732x14644,2026-04-03T13:30:32,2026-04-03T14:05:32,delivered,6.39
755,839,Toni Cunningham,(516)779-3350x557,2026-03-13T20:41:32,2026-03-13T20:57:32,delivered,8.78
756,840,Jeffrey Hart DDS,392-336-0376,2026-04-06T21:48:32,2026-04-06T22:04:32,delivered,9.35
757,842,Vanessa Alexander,(833)335-1040,2026-01-13T05:59:32,2026-01-13T06:23:32,delivered,5.55
758,843,Maria Wu DVM,553-291-1498,2026-02-15T05:37:32,2026-02-15T06:16:32,delivered,7.41
759,845,Donald Jackson,001-807-736-5118x93940,2026-03-10T09:13:32,2026-03-10T10:07:32,delivered,7.96
760,846,Nicole Hawkins,(501)290-4322,2026-03-13T18:19:32,2026-03-13T18:52:32,delivered,7.89
761,847,Christina Clark,(347)507-3920,2026-03-21T07:43:32,2026-03-21T08:21:32,picked_up,10.93
762,848,Peter Juarez,+1-362-312-7602x50826,2026-04-01T02:24:32,2026-04-01T03:24:32,delivered,6.13
763,849,Christy Hernandez,763-924-8889,2026-03-20T17:12:32,2026-03-20T18:00:32,in_transit,9.23
764,850,Zachary Patel,001-637-562-9745,2026-01-26T21:56:32,2026-01-26T22:24:32,in_transit,4.27
765,851,Rebecca Houston,464.268.7191,2026-01-18T21:30:32,2026-01-18T21:48:32,delivered,11.37
766,852,Michael Herring,587-469-2082,2026-02-12T20:26:32,2026-02-12T21:08:32,delivered,2.98
767,853,Anthony Garrison,+1-313-688-1588,2026-01-14T20:22:32,2026-01-14T21:20:32,delivered,3.73
768,854,Joshua Clayton,9673323182,2026-04-06T05:58:32,2026-04-06T06:51:32,delivered,3.47
769,855,Mark Miller,001-457-324-5000x00015,2026-02-16T15:47:32,2026-02-16T16:40:32,delivered,4.84
770,856,Connor Benton,778-850-9025,2026-03-26T00:36:32,2026-03-26T01:36:32,delivered,3.31
771,857,Rebecca Gordon,344-421-8299x8747,2026-03-11T15:03:32,2026-03-11T15:52:32,delivered,1.33
772,858,Phillip Mason,2562708670,2026-04-11T03:23:32,2026-04-11T03:47:32,picked_up,3.06
773,859,Dean Sanchez,(551)858-4826x691,2026-03-10T13:32:32,2026-03-10T14:30:32,delivered,5.35
774,860,Derrick Perez,550-554-2960x80706,2026-02-10T02:50:32,2026-02-10T03:50:32,delivered,10.19
775,861,Scott Grant,+1-850-698-2210x401,2026-02-03T11:30:32,2026-02-03T11:48:32,delivered,5.66
776,862,Becky Peters,304.842.8773x83638,2026-02-04T06:48:32,2026-02-04T07:10:32,delivered,10.69
777,863,Christopher Jones,001-569-842-8946x420,2026-04-02T06:37:32,2026-04-02T07:09:32,delivered,10.46
778,865,Bianca Bowen,763.614.4170x64625,2026-01-14T05:19:32,2026-01-14T06:03:32,delivered,10.69
779,866,Amanda Powell,955.882.4301,2026-02-15T18:55:32,2026-02-15T19:53:32,delivered,5.25
780,867,Ricky Roy,798.480.3153x88824,2026-03-14T02:42:32,2026-03-14T03:21:32,delivered,3.32
781,868,Ronald Brown,001-650-740-4333x353,2026-02-15T18:12:32,2026-02-15T18:55:32,delivered,6.69
782,869,Barbara Chandler,(211)519-7871,2026-03-29T11:33:32,2026-03-29T11:50:32,delivered,6.36
783,870,Brandon Shelton,932.765.3060x1198,2026-03-24T18:53:32,2026-03-24T19:43:32,failed,6.12
784,871,Anna Yu DVM,001-488-200-2300x91561,2026-01-20T17:47:32,2026-01-20T18:18:32,delivered,9.51
785,872,James Kennedy,001-774-449-1609x365,2026-03-21T22:29:32,2026-03-21T23:07:32,delivered,7.55
786,873,Angela Munoz,889-941-8433,2026-01-28T15:31:32,2026-01-28T16:04:32,delivered,7.98
787,874,Alexander Taylor,(732)823-9982x13745,2026-04-05T12:05:32,2026-04-05T12:38:32,delivered,10.15
788,875,David Johnson,001-842-888-6050x5376,2026-03-03T14:41:32,2026-03-03T15:17:32,delivered,2.09
789,876,Natasha Stone,512-760-0308,2026-04-08T00:02:32,2026-04-08T00:29:32,delivered,5.63
790,877,Stephen Davis,001-206-827-1531x23455,2026-03-22T19:53:32,2026-03-22T20:24:32,delivered,10.6
791,878,Catherine Armstrong,676.282.9384x4013,2026-03-27T14:39:32,2026-03-27T14:55:32,delivered,11.57
792,879,Victoria Deleon,243-378-8260x33591,2026-04-03T18:27:32,2026-04-03T18:57:32,in_transit,4.98
793,880,Jocelyn Benson,+1-908-659-9144x920,2026-02-18T19:24:32,2026-02-18T20:14:32,delivered,5.97
794,883,Carol Avila,001-399-669-9648x997,2026-02-28T05:02:32,2026-02-28T05:33:32,delivered,10.53
795,884,Richard Riley,+1-593-425-9140x8499,2026-01-24T06:07:32,2026-01-24T06:52:32,delivered,5.34
796,885,Ashley Combs,242.966.9806,2026-01-19T11:56:32,2026-01-19T12:16:32,delivered,4.04
797,886,Mark Bryant,(507)423-4838x93595,2026-02-09T13:06:32,2026-02-09T13:43:32,picked_up,3.93
798,887,Kristina Smith,805-761-2996x5082,2026-03-18T04:48:32,2026-03-18T05:23:32,delivered,9.18
799,888,Bridget Guerrero,286-996-5613,2026-03-30T19:23:32,2026-03-30T19:51:32,delivered,8.0
800,889,Annette Rivas,(638)859-5143,2026-03-30T15:11:32,2026-03-30T15:29:32,delivered,7.65
801,890,Cynthia Hogan,884-800-2730x0869,2026-03-18T18:20:32,2026-03-18T18:37:32,delivered,7.9
802,891,Anthony Bass,001-268-631-1395x00168,2026-03-13T18:37:32,2026-03-13T19:28:32,delivered,10.29
803,892,Mark Jones,001-750-576-2839x7620,2026-02-10T16:29:32,2026-02-10T16:46:32,delivered,9.66
804,893,Debra Huang,479.746.2072x662,2026-02-23T07:05:32,2026-02-23T07:45:32,delivered,4.61
805,894,Robert Reese,676.302.9914x0688,2026-03-19T08:10:32,2026-03-19T08:34:32,delivered,3.28
806,895,Christina Chavez,925-352-3561,2026-02-13T03:45:32,2026-02-13T04:16:32,delivered,4.45
807,897,Daniel Ferrell,(811)592-0613,2026-02-20T01:47:32,2026-02-20T02:23:32,delivered,8.03
808,898,Veronica Stewart,678.695.6133x718,2026-02-17T18:20:32,2026-02-17T18:58:32,delivered,3.33
809,900,Anthony Ali,001-850-626-4801,2026-02-08T17:05:32,2026-02-08T17:31:32,delivered,11.01
810,901,Anthony Hayes,+1-241-467-8127x78221,2026-02-15T03:14:32,2026-02-15T04:12:32,delivered,2.0
811,902,Sherry Shannon,001-782-913-4862,2026-03-17T13:53:32,2026-03-17T14:35:32,delivered,11.81
812,903,Melissa Kim,001-963-283-1828x56053,2026-01-18T09:12:32,2026-01-18T10:10:32,delivered,11.03
813,904,Michael Stephens DDS,(217)870-6736x8205,2026-02-14T03:34:32,2026-02-14T03:49:32,delivered,10.41
814,905,Angela Pittman,(735)952-1650,2026-01-23T03:18:32,2026-01-23T03:49:32,delivered,5.86
815,906,Melissa Sullivan,(818)921-9259,2026-03-02T02:27:32,2026-03-02T03:18:32,delivered,8.97
816,907,Tina Grant,+1-243-469-9848,2026-02-02T23:14:32,2026-02-02T23:32:32,delivered,8.96
817,908,Thomas Rosales,4936869484,2026-04-06T01:30:32,2026-04-06T02:04:32,delivered,7.23
818,909,Gail Moss,481.514.5788x70715,2026-02-12T23:24:32,2026-02-13T00:21:32,delivered,4.66
819,911,Jennifer Myers,382.909.7461,2026-01-20T02:28:32,2026-01-20T02:47:32,delivered,1.4
820,912,Joseph Cruz Jr.,+1-296-787-2258x937,2026-03-16T08:02:32,2026-03-16T08:55:32,delivered,6.27
821,913,April Schneider,+1-235-304-0566x95790,2026-02-25T06:52:32,2026-02-25T07:32:32,delivered,10.09
822,914,Steven Thompson,001-755-644-2867x9632,2026-02-03T20:12:32,2026-02-03T20:32:32,delivered,6.8
823,915,David Lynn,+1-389-746-3389x15624,2026-01-15T16:11:32,2026-01-15T16:46:32,failed,2.97
824,916,Philip Bowen,725.362.9269x3358,2026-04-04T15:22:32,2026-04-04T16:05:32,delivered,9.56
825,918,William Wagner,+1-765-250-7846,2026-02-12T06:44:32,2026-02-12T07:24:32,delivered,5.4
826,919,Nicole Mejia,943-403-4918x9117,2026-04-11T10:18:32,2026-04-11T10:52:32,delivered,5.91
827,920,Joseph Bush,001-334-701-5364,2026-01-21T07:44:32,2026-01-21T08:04:32,delivered,6.37
828,921,Brian Carey,313.525.9367,2026-02-14T08:50:32,2026-02-14T09:46:32,delivered,5.2
829,922,Jillian Stewart,4949214105,2026-03-15T02:54:32,2026-03-15T03:51:32,delivered,0.5
830,923,Joseph Bright,001-498-578-0927x045,2026-02-14T12:46:32,2026-02-14T13:30:32,delivered,8.93
831,924,Kelsey Gates,(862)925-8660x598,2026-01-12T19:18:32,2026-01-12T19:58:32,delivered,8.22
832,925,Diana Huffman,(875)785-4859,2026-03-04T00:21:32,2026-03-04T01:00:32,delivered,6.8
833,926,Emily Marquez,+1-442-282-4911x650,2026-04-08T20:46:32,2026-04-08T21:46:32,delivered,7.56
834,930,Amanda Solis,(239)731-3215x513,2026-01-30T18:27:32,2026-01-30T19:05:32,delivered,8.69
835,931,Andrew Harris,+1-968-421-4448x8966,2026-03-26T20:38:32,2026-03-26T21:18:32,in_transit,11.75
836,932,Dr. William Walker MD,+1-374-562-0258x2543,2026-02-15T07:15:32,2026-02-15T07:53:32,delivered,0.69
837,933,Carrie Daniels,623-312-3920,2026-03-16T10:10:32,2026-03-16T11:04:32,delivered,1.28
838,934,Oscar Mcclure,836.347.2387x50827,2026-04-02T01:59:32,2026-04-02T02:24:32,delivered,8.57
839,935,Cassandra White,(277)754-5847x262,2026-01-18T06:59:32,2026-01-18T07:28:32,delivered,0.54
840,938,Brandon Velasquez,+1-376-983-1608x27172,2026-03-23T18:10:32,2026-03-23T19:01:32,delivered,8.6
841,939,Christina Cobb,001-539-892-0522x2999,2026-01-27T16:08:32,2026-01-27T16:50:32,delivered,10.95
842,940,Tina Oconnor,591-743-8823x25539,2026-04-04T23:41:32,2026-04-04T23:57:32,in_transit,3.7
843,941,Elizabeth Butler,977.332.6430x9544,2026-02-19T12:42:32,2026-02-19T13:40:32,delivered,3.28
844,942,Jeremy Summers,001-270-729-2712,2026-03-21T06:01:32,2026-03-21T06:43:32,picked_up,11.02
845,943,Steven Mcdonald,371.437.5298x83220,2026-03-06T02:29:32,2026-03-06T03:00:32,delivered,1.13
846,944,Jennifer Gibbs,9839200487,2026-03-11T08:24:32,2026-03-11T08:52:32,delivered,10.57
847,945,Daniel Singh,001-658-652-3860x030,2026-02-19T12:48:32,2026-02-19T13:27:32,delivered,4.83
848,946,James Miller,001-395-217-1523,2026-02-09T15:33:32,2026-02-09T16:19:32,delivered,4.04
849,947,Maria Jackson,001-595-201-4374x8309,2026-01-22T20:59:32,2026-01-22T21:29:32,delivered,2.95
850,948,Wendy Miller,+1-397-919-1260x22132,2026-04-11T10:10:32,2026-04-11T10:30:32,delivered,3.41
851,949,Paul Taylor,491-211-6612,2026-03-27T07:15:32,2026-03-27T08:02:32,delivered,4.41
852,951,Nathan Griffin,001-858-773-3930x4936,2026-03-21T14:32:32,2026-03-21T15:16:32,delivered,3.94
853,952,Adam White,+1-448-712-4211x4086,2026-03-06T09:28:32,2026-03-06T09:51:32,delivered,0.53
854,953,Laura Nguyen,(729)746-2093,2026-03-26T18:04:32,2026-03-26T18:57:32,delivered,3.52
855,954,Sara Jones,001-303-499-5297x0137,2026-03-24T14:52:32,2026-03-24T15:08:32,delivered,11.2
856,955,Jeff Howard,285-864-2304x12027,2026-01-24T19:32:32,2026-01-24T20:30:32,delivered,2.41
857,956,Lucas Mendoza,+1-374-802-9907,2026-02-19T03:27:32,2026-02-19T03:56:32,delivered,9.51
858,957,Kevin Gutierrez,(224)581-5542,2026-02-28T08:33:32,2026-02-28T09:29:32,delivered,3.1
859,958,Sharon Johnson,7108956797,2026-02-06T08:02:32,2026-02-06T08:22:32,failed,11.03
860,959,Elizabeth Brown,695.954.6234x712,2026-03-27T20:14:32,2026-03-27T21:13:32,delivered,9.18
861,960,Brian Peters,001-318-910-3068x31764,2026-02-17T19:27:32,2026-02-17T20:08:32,in_transit,11.15
862,961,Jose Stephens,215.871.2901x50713,2026-04-08T12:23:32,2026-04-08T13:09:32,delivered,6.01
863,962,David Murray,651.504.5847,2026-03-29T10:03:32,2026-03-29T10:31:32,delivered,1.54
864,963,Carrie Padilla,9098625885,2026-01-26T11:31:32,2026-01-26T12:09:32,delivered,1.38
865,964,Linda Crawford,418.905.3396,2026-03-09T00:01:32,2026-03-09T00:28:32,delivered,0.6
866,965,Sara Preston,(821)859-1832x70004,2026-03-14T01:37:32,2026-03-14T02:24:32,delivered,4.8
867,967,Eric Rivera,001-301-610-7977,2026-04-01T11:12:32,2026-04-01T11:53:32,delivered,9.38
868,968,Paul Baker,588.319.4905,2026-03-21T03:36:32,2026-03-21T03:56:32,delivered,4.52
869,969,Christopher Scott,+1-380-594-9769x873,2026-03-17T02:18:32,2026-03-17T03:12:32,delivered,11.26
870,970,Jeffrey Martinez,(969)984-1661x23740,2026-03-30T02:18:32,2026-03-30T03:07:32,delivered,4.69
871,971,Danielle Rivas,001-256-323-8994x99197,2026-04-08T15:47:32,2026-04-08T16:46:32,delivered,1.87
872,972,Susan Martin,(420)237-0878x21160,2026-03-04T20:26:32,2026-03-04T21:19:32,delivered,4.27
873,973,Mary Green,+1-913-459-9898,2026-03-20T15:33:32,2026-03-20T16:27:32,delivered,9.78
874,974,Angela Wallace,8886948018,2026-02-09T20:57:32,2026-02-09T21:48:32,delivered,6.51
875,976,Charles Chang,458.283.9785x708,2026-04-05T07:12:32,2026-04-05T08:10:32,delivered,9.63
876,977,Debbie Williams,357.412.3691x4961,2026-03-15T04:18:32,2026-03-15T04:43:32,delivered,11.67
877,978,Kathryn Montoya,629-268-8276x970,2026-03-09T21:54:32,2026-03-09T22:33:32,delivered,4.3
878,979,Crystal Wilson,596-415-6078,2026-02-07T10:18:32,2026-02-07T11:06:32,delivered,10.15
879,980,Mr. Robert Tran,656.251.7962,2026-03-14T22:21:32,2026-03-14T22:43:32,delivered,4.83
880,981,Tammy Miles,696-468-3496x0478,2026-01-17T18:02:32,2026-01-17T18:56:32,delivered,2.54
881,982,Adam Hoffman,462-225-9364,2026-01-24T14:31:32,2026-01-24T14:59:32,delivered,11.34
882,983,Laura Clarke,848.468.8390,2026-03-19T08:23:32,2026-03-19T09:15:32,delivered,3.03
883,984,Mrs. Brittany Archer,579.791.6091x14131,2026-02-03T17:31:32,2026-02-03T18:22:32,delivered,1.55
884,985,Victoria Bowman,(736)413-3760,2026-03-04T06:02:32,2026-03-04T07:02:32,picked_up,8.92
885,986,Mrs. Dawn Hawkins,465-602-5447,2026-01-13T12:37:32,2026-01-13T13:26:32,delivered,1.25
886,987,Brent Stewart,9349409661,2026-01-30T20:39:32,2026-01-30T21:18:32,delivered,2.67
887,988,Tara Jones,424.398.9808x80678,2026-02-01T12:34:32,2026-02-01T13:34:32,delivered,7.48
888,989,Jeremy Gutierrez,835-592-6648,2026-01-24T21:06:32,2026-01-24T21:32:32,delivered,4.09
889,990,Lauren Horton,+1-774-686-9415,2026-03-28T06:45:32,2026-03-28T07:06:32,failed,7.5
890,991,Regina Williams,892-292-0753,2026-02-24T14:46:32,2026-02-24T15:37:32,delivered,5.83
891,992,Benjamin Miller,+1-603-798-8636x53621,2026-03-13T10:47:32,2026-03-13T11:17:32,picked_up,10.16
892,993,Anthony Washington,6094942489,2026-03-30T08:15:32,2026-03-30T08:36:32,delivered,2.49
893,994,Thomas Lutz,+1-648-796-6760x56420,2026-01-31T01:21:32,2026-01-31T01:56:32,picked_up,5.93
894,995,Jackson Avila,580-797-4533x89062,2026-03-04T05:32:32,2026-03-04T06:05:32,delivered,1.54
895,996,Jared James,(726)554-0165,2026-01-14T20:51:32,2026-01-14T21:24:32,delivered,8.82
896,997,Alexa Frederick,(422)712-2427x67746,2026-03-22T22:45:32,2026-03-22T23:12:32,delivered,3.37
897,998,Jeanette Garcia,(841)215-8488,2026-02-04T11:54:32,2026-02-04T12:50:32,delivered,4.6
898,999,Tanner Herrera,579-386-7782,2026-01-23T19:03:32,2026-01-23T19:21:32,delivered,11.45
899,1000,Kyle David,404.272.6426x121,2026-04-04T23:21:32,2026-04-04T23:50:32,delivered,0.95
900,1001,David Moss,753.665.9680x7852,2026-01-20T08:31:32,2026-01-20T09:05:32,delivered,3.91
901,1002,Carrie Anderson,+1-683-985-4540x06445,2026-02-21T09:37:32,2026-02-21T10:20:32,delivered,6.63
902,1003,Charles Gonzalez,912-332-7489,2026-01-22T19:50:32,2026-01-22T20:50:32,delivered,1.65
903,1004,Steven Sanders,834.427.2038,2026-02-13T09:04:32,2026-02-13T09:58:32,delivered,12.0
904,1005,Stephanie Gomez,7805196304,2026-01-30T18:45:32,2026-01-30T19:26:32,delivered,4.65
905,1006,Lee Mcguire,558.682.4935,2026-03-24T18:36:32,2026-03-24T19:10:32,delivered,8.13
906,1007,Scott Boyer,+1-418-616-7784x8165,2026-01-22T11:18:32,2026-01-22T11:53:32,delivered,5.75
907,1008,Thomas Moses,546-908-3851x799,2026-01-15T23:10:32,2026-01-16T00:10:32,delivered,5.47
908,1009,Kristen Smith,+1-853-491-2878x84869,2026-03-05T03:54:32,2026-03-05T04:28:32,delivered,4.24
909,1010,Pamela George,257-392-7147x2463,2026-03-24T10:22:32,2026-03-24T10:56:32,delivered,1.88
910,1011,Victoria Fernandez,(542)342-3839x7283,2026-03-21T21:25:32,2026-03-21T21:51:32,delivered,7.37
911,1013,Brian Lucas,+1-270-562-9328,2026-01-19T15:40:32,2026-01-19T16:04:32,delivered,5.18
912,1014,Bryan Velasquez,9238200186,2026-02-08T14:48:32,2026-02-08T15:41:32,delivered,3.57
913,1015,Andrew Johnson,+1-398-676-1081x4356,2026-03-12T02:10:32,2026-03-12T02:28:32,delivered,5.3
914,1016,Nathaniel Hurst,753-619-8074x6823,2026-03-01T23:36:32,2026-03-01T23:56:32,delivered,11.25
915,1018,William Stewart,+1-810-903-0762x05459,2026-01-28T17:00:32,2026-01-28T17:21:32,delivered,0.76
916,1019,Erin Leach,8667664110,2026-02-18T02:22:32,2026-02-18T03:21:32,delivered,9.1
917,1020,Brandon Davis,640.978.5169,2026-02-11T19:59:32,2026-02-11T20:38:32,delivered,8.44
918,1021,Luis Richardson,+1-836-868-3482,2026-01-19T16:20:32,2026-01-19T16:36:32,delivered,1.18
919,1022,Lawrence Glover,738.268.8891x78791,2026-01-14T06:29:32,2026-01-14T07:28:32,delivered,8.86
920,1024,Kevin White,819.776.0932x012,2026-03-14T09:09:32,2026-03-14T09:32:32,delivered,2.34
921,1025,Victor Boyd,+1-726-404-1809,2026-02-20T16:53:32,2026-02-20T17:16:32,delivered,9.7
922,1027,Rachel Ward,351.377.7412x74692,2026-01-14T09:33:32,2026-01-14T10:13:32,delivered,6.66
923,1028,Rebecca Newman,(441)499-6264,2026-03-03T03:31:32,2026-03-03T04:18:32,picked_up,2.25
924,1029,Tommy Cook,001-717-604-5421,2026-02-15T21:56:32,2026-02-15T22:51:32,delivered,9.82
925,1030,Roy Williams,(882)509-2257x09001,2026-04-03T15:03:32,2026-04-03T15:58:32,delivered,5.12
926,1032,Stephanie Ortiz,4727324728,2026-03-27T10:11:32,2026-03-27T10:50:32,delivered,10.11
927,1033,Stacey Ramirez,5173882247,2026-04-03T04:57:32,2026-04-03T05:36:32,delivered,11.48
928,1034,Jason Price,+1-350-371-0580,2026-03-16T18:01:32,2026-03-16T18:49:32,delivered,2.73
929,1035,Vanessa Bishop,411.552.6105x370,2026-02-13T11:54:32,2026-02-13T12:40:32,delivered,7.09
930,1036,Joel Pacheco,001-650-707-4189,2026-01-27T10:22:32,2026-01-27T11:22:32,delivered,1.49
931,1037,Crystal Brewer,001-787-469-8936,2026-02-05T04:13:32,2026-02-05T04:28:32,delivered,4.47
932,1038,Diana Kennedy,361-598-2734,2026-03-18T11:14:32,2026-03-18T11:37:32,delivered,8.11
933,1039,Molly Jones,650-525-8963x217,2026-03-17T23:09:32,2026-03-18T00:04:32,delivered,11.11
934,1040,Rachel Chandler,848.235.2680x648,2026-03-26T18:14:32,2026-03-26T19:09:32,delivered,4.54
935,1041,Jo Chapman,744.588.3842,2026-01-28T20:25:32,2026-01-28T20:48:32,failed,7.71
936,1042,William Velez,762-980-5507x7406,2026-01-15T05:20:32,2026-01-15T06:20:32,delivered,2.81
937,1043,Heather Diaz,(923)692-0908x5510,2026-03-12T16:00:32,2026-03-12T16:16:32,picked_up,11.54
938,1044,Mary Greene,211.417.8619,2026-02-26T22:41:32,2026-02-26T23:25:32,delivered,11.0
939,1045,Edward Dunlap,+1-260-322-0695x35412,2026-02-07T22:46:32,2026-02-07T23:36:32,delivered,4.41
940,1046,Catherine Santana,001-350-702-6015,2026-04-08T00:06:32,2026-04-08T00:29:32,delivered,3.42
941,1047,Nathan White,(994)579-5074x071,2026-03-28T15:48:32,2026-03-28T16:38:32,delivered,5.83
942,1048,Julie Pierce,(695)203-1006x493,2026-04-08T13:34:32,2026-04-08T13:58:32,delivered,7.52
943,1049,Steven Wilson,652-303-6089x411,2026-01-25T09:31:32,2026-01-25T10:04:32,delivered,4.35
944,1050,Wanda Rogers,+1-792-885-5359x520,2026-03-25T00:36:32,2026-03-25T01:36:32,delivered,9.83
945,1051,Anthony Stuart,001-390-806-9680,2026-04-07T11:01:32,2026-04-07T11:59:32,delivered,11.95
946,1053,Karen Williams,001-737-584-2339x449,2026-02-09T14:36:32,2026-02-09T15:32:32,delivered,0.77
947,1054,James Ellis,001-625-450-3250x17365,2026-03-08T12:38:32,2026-03-08T13:02:32,delivered,11.01
948,1055,Catherine Rodriguez,+1-542-690-2923,2026-01-29T11:55:32,2026-01-29T12:43:32,delivered,5.09
949,1056,Brandon Smith,8906605308,2026-03-13T02:44:32,2026-03-13T03:23:32,delivered,1.01
950,1058,Christian Leach,766-973-2904,2026-04-10T15:50:32,2026-04-10T16:06:32,delivered,2.5
951,1059,Shawn Hart,+1-875-692-1299,2026-01-26T21:31:32,2026-01-26T21:57:32,delivered,3.51
952,1060,Anthony Ashley,462.302.7558,2026-01-31T14:02:32,2026-01-31T14:39:32,delivered,10.24
953,1061,William Wu,001-492-507-1152x380,2026-04-04T00:52:32,2026-04-04T01:37:32,delivered,3.53
954,1062,Tyler Garcia,+1-321-858-1897x059,2026-04-02T17:38:32,2026-04-02T18:18:32,delivered,8.46
955,1063,Brian Kim,+1-955-988-1959,2026-01-20T14:14:32,2026-01-20T14:50:32,delivered,0.98
956,1064,Michael James,900.453.7893x18692,2026-01-15T23:12:32,2026-01-15T23:28:32,in_transit,10.51
957,1065,Desiree Ali,601-482-2720x0283,2026-02-10T03:26:32,2026-02-10T04:13:32,delivered,11.68
958,1066,Sara Perez,+1-820-741-4474x32811,2026-02-18T06:41:32,2026-02-18T07:28:32,delivered,4.3
959,1067,Michelle Haynes,+1-720-420-3042x32277,2026-03-01T03:31:32,2026-03-01T04:30:32,delivered,3.49
960,1068,Ashley Watson,602.881.6506,2026-02-04T21:22:32,2026-02-04T21:43:32,delivered,10.86
961,1069,Michael Summers,(593)477-7569x198,2026-03-06T14:04:32,2026-03-06T14:59:32,delivered,10.17
962,1071,Melinda Pearson,+1-516-317-4690x298,2026-02-18T05:09:32,2026-02-18T05:32:32,delivered,3.04
963,1072,Alyssa Wright,001-884-919-6622x9131,2026-03-12T00:14:32,2026-03-12T01:00:32,failed,6.35
964,1073,Anthony Sullivan,(866)770-6362x198,2026-03-22T12:25:32,2026-03-22T13:08:32,failed,10.62
965,1074,Eric Mitchell,001-744-207-6634x93396,2026-03-03T23:27:32,2026-03-04T00:09:32,delivered,8.52
966,1075,Larry Jackson,422.662.6114,2026-03-01T13:18:32,2026-03-01T14:12:32,delivered,7.67
967,1076,Jason Taylor,001-358-854-2188x0879,2026-03-31T04:35:32,2026-03-31T04:54:32,delivered,2.87
968,1077,David Collins,001-619-996-4338x532,2026-02-11T03:39:32,2026-02-11T03:57:32,delivered,5.29
969,1078,Chelsea Diaz,5583333430,2026-02-10T08:27:32,2026-02-10T08:50:32,delivered,10.2
970,1079,Ruben Charles,876.605.4576x94757,2026-02-22T08:57:32,2026-02-22T09:17:32,picked_up,9.69
971,1080,Terri Hendricks,335-836-5974x66986,2026-01-14T11:35:32,2026-01-14T12:02:32,delivered,6.89
972,1081,Douglas Miller,845-408-0959x48152,2026-02-16T21:08:32,2026-02-16T21:40:32,in_transit,10.05
973,1083,Todd Johnston,(347)621-3074x2359,2026-02-10T03:09:32,2026-02-10T04:06:32,delivered,9.16
974,1084,Bryan Cervantes,6487933261,2026-04-07T08:30:32,2026-04-07T08:50:32,delivered,9.17
975,1085,Cindy Pacheco,796.437.3100x817,2026-02-08T18:44:32,2026-02-08T18:59:32,delivered,2.96
976,1086,Bryan Richardson,+1-671-484-5235,2026-02-21T02:30:32,2026-02-21T02:58:32,delivered,4.29
977,1087,Taylor Salinas,447-501-7320x865,2026-03-14T20:23:32,2026-03-14T20:54:32,delivered,10.35
978,1088,Julie Anderson,(965)363-3701x40052,2026-03-09T21:52:32,2026-03-09T22:44:32,delivered,9.67
979,1089,Timothy Nguyen,300.802.7221x42573,2026-02-14T19:59:32,2026-02-14T20:34:32,delivered,8.89
980,1091,Eric Ponce,001-813-768-1720x313,2026-01-19T04:11:32,2026-01-19T04:36:32,delivered,11.43
981,1093,Christian Rowe,(709)729-7352,2026-03-07T19:33:32,2026-03-07T20:06:32,delivered,4.04
982,1094,Shannon Vega,422.227.3938,2026-01-26T03:14:32,2026-01-26T04:14:32,delivered,9.17
983,1095,Samuel Vazquez,753.223.6618,2026-04-11T06:14:32,2026-04-11T06:58:32,delivered,9.8
984,1096,Brandon Williams,208.326.9718x236,2026-04-09T16:04:32,2026-04-09T16:22:32,delivered,11.51
985,1097,Caleb Sanders,(883)988-2176x484,2026-02-10T09:48:32,2026-02-10T10:22:32,in_transit,1.97
986,1098,Jeremy Baker,(633)622-2801,2026-03-24T19:14:32,2026-03-24T20:06:32,delivered,4.62
987,1099,Hannah Mooney DVM,001-722-525-6062,2026-02-14T14:58:32,2026-02-14T15:39:32,delivered,5.95
988,1100,Anthony Price,+1-273-911-8046x7413,2026-04-08T02:16:32,2026-04-08T02:34:32,delivered,9.93
989,1101,Crystal Hansen,618-852-0136x2608,2026-03-23T18:54:32,2026-03-23T19:23:32,delivered,1.95
990,1102,Ronald Wells,(461)354-7055x491,2026-03-24T22:02:32,2026-03-24T22:42:32,delivered,6.17
991,1103,Jeffrey Le,319-855-6409,2026-02-19T18:12:32,2026-02-19T19:02:32,delivered,3.44
992,1104,Christine Morris,+1-675-420-7020,2026-02-24T19:30:32,2026-02-24T20:18:32,delivered,5.15
993,1106,Christopher Smith,+1-871-921-2413x936,2026-01-16T07:21:32,2026-01-16T08:09:32,delivered,9.1
